scenario,intervention,level,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
referral_current,Referral,current,L4,2,36345.455,0.5319262235101276,0.8806769314577578,0.0859701037047891,0.10336892141093987,0.007021268407496043,0.03559544803034098,0.019208979466689795,0.004259369945232986,0.03093776035869417,13.305,36.714971086491985,157.415,4.3323330193630065,0.2911100474024696,0.0,0.5842096008540318,0.36687299741939355,0.0
referral_current,Referral,current,L5,3,13144.46,0.1923729656948835,0.7301063921434331,0.15501840523102417,0.17676963688031846,0.013048281068239171,0.061354868103564476,0.03080656695316897,0.006397369679924181,0.13750913290054345,25.835,195.14946213959146,110.635,8.394581473061784,0.2706792421427951,0.0,0.5883700465132962,0.3609498598002234,0.0
referral_moderate,Referral,moderate,Home,0,6262.18,0.09164881161456505,0.6954243708227734,0.04811229419844532,0.10838488268083768,0.009214800206173454,0.0422056022821642,0.016480600957748972,0.00328396691177415,0.03212726852655161,32.32,515.9165826876279,120.12,19.174786718893102,0.2943993148719521,0.0,0.0,0.0,0.0
referral_moderate,Referral,moderate,L2/3,1,12575.905,0.18405199918042384,0.3637650688588156,0.05346515667114375,0.10157418220858588,0.007292542557971983,0.026100568633049496,0.013975877445689766,0.0030061547936367835,0.0024226838008987823,3.345,26.595473388033806,43.775,3.4803327042111216,0.30045260102566557,0.0,0.27829567035128727,0.1480274580209332,0.0
referral_moderate,Referral,moderate,L4,2,36345.455,0.5319262235101276,0.8806769314577578,0.0859701037047891,0.10336892141093987,0.007021268407496043,0.03559544803034098,0.019208979466689795,0.004259369945232986,0.03093776035869417,12.84,35.4304505875419,157.415,4.3323330193630065,0.2911100474024696,0.0,0.5842096008540318,0.36687299741939355,0.0
referral_moderate,Referral,moderate,L5,3,13144.46,0.1923729656948835,0.7301063921434331,0.15501840523102417,0.17676963688031846,0.013048281068239171,0.061354868103564476,0.03080656695316897,0.006397369679924181,0.13750913290054345,24.585,185.73233865581074,110.635,8.394581473061784,0.2706792421427951,0.0,0.5883700465132962,0.3609498598002234,0.0
referral_high,Referral,high,Home,0,6262.18,0.09164881161456505,0.6954243708227734,0.04811229419844532,0.10838488268083768,0.009214800206173454,0.0422056022821642,0.016480600957748972,0.00328396691177415,0.03212726852655161,32.32,515.9165826876279,120.12,19.174786718893102,0.2943993148719521,0.0,0.0,0.0,0.0
referral_high,Referral,high,L2/3,1,12575.905,0.18405199918042384,0.3637650688588156,0.05346515667114375,0.10157418220858588,0.007292542557971983,0.026100568633049496,0.013975877445689766,0.0030061547936367835,0.0024226838008987823,3.345,26.595473388033806,43.775,3.4803327042111216,0.30045260102566557,0.0,0.27829567035128727,0.1480274580209332,0.0
referral_high,Referral,high,L4,2,36345.455,0.5319262235101276,0.8806769314577578,0.0859701037047891,0.10336892141093987,0.007021268407496043,0.03559544803034098,0.019208979466689795,0.004259369945232986,0.03093776035869417,12.385,34.17588704779909,157.415,4.3323330193630065,0.2911100474024696,0.0,0.5842096008540318,0.36687299741939355,0.0
referral_high,Referral,high,L5,3,13144.46,0.1923729656948835,0.7301063921434331,0.15501840523102417,0.17676963688031846,0.013048281068239171,0.061354868103564476,0.03080656695316897,0.006397369679924181,0.13750913290054345,23.46,177.22374818885382,110.635,8.394581473061784,0.2706792421427951,0.0,0.5883700465132962,0.3609498598002234,0.0
pulse_base,PULSE,base,Home,0,6262.18,0.09164881161456505,0.6954243708227734,0.04811229419844532,0.10838488268083768,0.009214800206173454,0.0422056022821642,0.016480600957748972,0.00328396691177415,0.03212726852655161,32.32,515.9165826876279,120.12,19.174786718893102,0.2943993148719521,0.0,0.0,0.0,0.0
pulse_base,PULSE,base,L2/3,1,12575.905,0.18405199918042384,0.3637650688588156,0.05346515667114375,0.10157418220858588,0.007292542557971983,0.026100568633049496,0.013975877445689766,0.0030061547936367835,0.0024226838008987823,3.345,26.595473388033806,43.775,3.4803327042111216,0.30045260102566557,0.0,0.27829567035128727,0.1480274580209332,0.0
pulse_base,PULSE,base,L4,2,36345.455,0.5319262235101276,0.8806769314577578,0.0859701037047891,0.10336892141093987,0.007021268407496043,0.03559544803034098,0.019208979466689795,0.004259369945232986,0.03093776035869417,13.305,36.714971086491985,157.415,4.3323330193630065,0.2911100474024696,0.0,0.5842096008540318,0.36687299741939355,0.0
pulse_base,PULSE,base,L5,3,13144.46,0.1923729656948835,0.7301063921434331,0.15501840523102417,0.17676963688031846,0.013048281068239171,0.061354868103564476,0.03080656695316897,0.006397369679924181,0.13750913290054345,25.835,195.14946213959146,110.635,8.394581473061784,0.2706792421427951,0.0,0.5883700465132962,0.3609498598002234,0.0
pulse_current,PULSE,current,Home,0,6262.18,0.09164881161456505,0.6954243708227734,0.04811229419844532,0.10838488268083768,0.009214800206173454,0.0422056022821642,0.016480600957748972,0.00328396691177415,0.03212726852655161,32.32,515.9165826876279,120.12,19.174786718893102,0.2943993148719521,0.0,0.0,0.0,0.0
pulse_current,PULSE,current,L2/3,1,12575.905,0.18405199918042384,0.3637650688588156,0.05346515667114375,0.10157418220858588,0.007292542557971983,0.026100568633049496,0.013975877445689766,0.0030061547936367835,0.0024226838008987823,3.345,26.595473388033806,43.775,3.4803327042111216,0.30045260102566557,0.0,0.27829567035128727,0.1480274580209332,0.0
pulse_current,PULSE,current,L4,2,36345.455,0.5319262235101276,0.8806769314577578,0.0859701037047891,0.10336892141093987,0.007021268407496043,0.03559544803034098,0.019208979466689795,0.004259369945232986,0.03093776035869417,13.305,36.714971086491985,157.415,4.3323330193630065,0.2911100474024696,0.0,0.5842096008540318,0.36687299741939355,0.0
pulse_current,PULSE,current,L5,3,13144.46,0.1923729656948835,0.7301063921434331,0.15501840523102417,0.17676963688031846,0.013048281068239171,0.061354868103564476,0.03080656695316897,0.006397369679924181,0.13750913290054345,25.835,195.14946213959146,110.635,8.394581473061784,0.2706792421427951,0.0,0.5883700465132962,0.3609498598002234,0.0
pulse_moderate,PULSE,moderate,Home,0,6262.18,0.09164881161456505,0.6954243708227734,0.04811229419844532,0.09942821449636836,0.009214800206173454,0.0422056022821642,0.016480600957748972,0.00328396691177415,0.030972818651336415,31.535,503.2582935508027,119.42,19.061227491360672,0.2943993148719521,0.0,0.0,0.0,0.0
pulse_moderate,PULSE,moderate,L2/3,1,12578.785,0.18409414881161457,0.3635115110089436,0.05305434633539026,0.0919829221865948,0.0072150450180712734,0.02602413928343562,0.014198117360376888,0.0029843940840268463,0.0023079448650191285,3.03,24.113295041325546,42.075,3.3445852125315656,0.3004687043949091,0.0,0.29397834225332464,0.14823080370518515,0.0
pulse_moderate,PULSE,moderate,L4,2,36402.835,0.5327659963704484,0.880249392267855,0.08630386936382126,0.0951939866470572,0.007039117870848984,0.03580004847074123,0.019248873271300516,0.00422863717945418,0.03037429683647571,13.05,35.94934170474404,161.385,4.434487844256358,0.29044162604787466,0.0,0.5936287845038413,0.3633774857232185,0.0
pulse_moderate,PULSE,moderate,L5,3,13084.2,0.19149104320337199,0.7309787700333296,0.15483220684246654,0.16241775761541177,0.012854177688693205,0.06099290926048335,0.030536804184657696,0.006516397795870952,0.13343111364165225,25.16,191.09905504733928,111.39,8.495797556889743,0.27258154985581934,0.0,0.5850449795280737,0.36669580953751846,0.0
pulse_high,PULSE,high,Home,0,6262.18,0.09164881161456505,0.6954243708227734,0.04811229419844532,0.09075679255445829,0.009214800206173454,0.0422056022821642,0.016480600957748972,0.00328396691177415,0.03019840217556151,31.725,506.28228756353025,119.73,19.10801395944133,0.2943993148719521,0.0,0.0,0.0,0.0
pulse_high,PULSE,high,L2/3,1,12578.73,0.18409334387074114,0.36416573038042266,0.052365299282405985,0.08307738998930216,0.007329562754340399,0.025933629737992184,0.014140874176372163,0.0029824922678741324,0.0022997203383841257,3.15,25.05786837254602,42.49,3.3776677913532005,0.2983024541647599,0.0,0.29301328207387695,0.14788473100093166,0.0
pulse_high,PULSE,high,L4,2,36443.81,0.5333656773211568,0.8800033013714587,0.0865582114335271,0.08716604198544518,0.007103615072383415,0.03586566116487134,0.019290221017449077,0.004228240964134916,0.029503050341654805,13.15,36.185327016172,161.82,4.441322073807274,0.2901137043200064,0.0,0.600310802977695,0.3679562693810521,0.0
pulse_high,PULSE,high,L5,3,13043.28,0.19089216719353705,0.7305498264371998,0.1549998544352899,0.1498053745813268,0.012813461597602356,0.06098387456430327,0.030514795316296153,0.006528652660239779,0.1295595765903629,24.385,185.59354141528678,108.78,8.318022234133302,0.2744938356387047,0.0,0.5784415735188567,0.36356713220453,0.0
